f053e082c3563fa331d4cd0c5d8ec177,1,157.89,0
f0ea32bb6623d2f9b6f7909aeb033dd1,1,150.0,0
4c6510d1e218900ff6c53c32b9d5970c,1,907.9,0
4835837b30a566930f3c0227935d622a,1,49.95,0
cc46231d33a6bf86ac3283d3383b48d4,1,29.5,0
e8cb0c78d44d572d96674d666f082fed,1,434.91,0
ef95fc30ec507e9c99984f33121a8276,1,151.74,0
0f3109759dc1e5fb56f3b1d08ceeaace,1,11.8,0
21fcbc59c0a5880d585d2968eaebbafb,1,89.99,0
af3b675d1e66e779b777389130df216e,1,113.98,0
0c1a20644f0dc126c3eaff8dbc1bd12c,1,89.99,0
b5bc894a3f484a74d42d36bece9e563b,1,51.98,0
9f54b233b9ad5b53537a0eea4b718ed6,1,76.8,0
90055272cfcd6e5513388ee9d98e8da8,1,12.49,0
a7d29dfb07d2919cbf9fe67fd6da6b37,1,26.9,0
88a2fc64349b9041005a3e01ea280825,1,34.8,0
6cad6987d8d5510aeba08be9519ea8f2,1,199.0,0
79737b5a8b6850907b0a5392fd87f5a5,1,209.0,0
b9bc9bff513bbaed5de7772ad0993461,1,224.8,0
7b5e32f31022d46fd737bf47c0c376bc,1,295.0,0
9895459a777c96d1f180c344fc5fdefe,2,54.1,1
9c2f288a383b0d36852625e0aa95e97b,1,105.0,0
675ad24fac09e3c1edfbc4c0e9e7592b,1,19.9,0
7eaa86786b5955ab188db287f4726d79,1,219.0,0
8aad7dcc119010c67a8da185ca85a38b,1,91.8,0
dceb2cbd296147f98daab729ec2ec6e3,1,250.0,0
2310a3f40884b2b439de161bde572a85,1,38.0,0
8c5458447e008fc2db69ca27bf5560f3,1,102.0,0
07d190f123147d9e89d4b922543d7948,1,199.98,0
b0cc9bcf3b98c2c2efe283ae363b3948,1,168.9,0
ce3a0f7f48b1cfa4fd6ec5df1aaa535f,1,286.4,0
6f650c260a56758b49a89481701376e0,1,81.99,0
51231735bdaeb055a5c6cb08b4beaf31,1,114.99,0
537c6d4bdd828b0c279c0ab367c93788,1,29.9,0
0404a0f0d37fcd1a30f434cd1cd8871b,1,28.49,0
db7ecd3849859458fdd70064fb9afa9a,1,391.6,0
0e50810aa0fdb3784e55bda1bb0a5874,1,195.0,0
b0615195fe397dab0ed21b38114c8951,1,69.9,0
c09cafb6621bc388cf1b67215d907f81,1,44.9,0
0d65388c9e48d0d0c08775d0ff96d8d5,1,56.9,0
dc450fdb03562a6d52752858f7855348,2,466.8,1
01a3427def071b9efaf74a817c4e023b,1,16.5,0
a4aa5dca38d0f71587e2047d68d72cbf,1,72.0,0
1573b77edd530a9750e7245acb45ba67,1,155.4,0
20ae7f5cb408302fe02d95d78c8d4f01,1,198.0,0
d759dbfdebbd3ce9d7d28f6f383105e2,1,37.8,0
c7df12cd34a2adf27cc42fdf2951ab0b,1,13.9,0
74f1cb6900dadb1afca23c04643b06ce,1,99.8,0
2abcf8fae9a4d0c9be9efde977e2358e,1,189.0,0
741788c84811de36f385314d019fdf0a,1,79.9,0
dc1589289c5a3b8cd2474d9496025bff,1,99.99,0
df32194b03ae6bbae9ee6697acffcea8,1,205.09,0
a49bd61a0399978d6fddb322d5e9d284,1,49.9,0
9ea07065d974ed11af47d782daac5c6d,1,73.01,0
9c3520c602a22850ff2ccb44ab7da84a,1,59.0,0
ebc29f51c81f95b082a261bf641686cc,1,36.5,0
c4cf9b10d2668bfabb498d93004ab4a0,2,194.98,1
6fd6b9b24ed9773575ac261c0eb8ca63,1,152.9,0
cb36d0f12c99d07935b706269045f613,2,164.89,1
f437f2cc0e091dfc91cfabd06ac99981,1,370.47,0
3350c7b67a4f9689356455a529ec1f0e,1,38.5,0
061b76ce23abc2b12a20ca14649f8f53,1,59.9,0
9b2efb55dd99203d79594dd9f4db76b1,1,206.0,0
4e78d9253ba5cc1d990eb09ea45a3a2c,2,49.7,1
3030f6c7798037acd63d5d7e359b3f0b,1,84.99,0
3c4cb2b66634c5bef7c5dcf38f09cd78,1,149.9,0
1d0be6ff723818bb810023b236405017,2,59.8,1
a08027c330a3d29bd5864bb576d365df,1,144.99,0
922106d9e4ab35ddf6a761c6137ab813,1,277.8,0
962fd96f9e3e0e450d88688e6daaadb8,1,99.9,0
94975db4fe0bced860ec71301d033d18,1,109.9,0
66ad2382ed6d90ffc6cba32eda895249,1,489.0,0
c34d9a1039072cf8a15f665034826ff0,1,43.28,0
dbfbd0d6ea9f67b91fb46dce7b55a4f7,1,44.88,0
c0509748921a2c0005ce9a3d854e450c,1,119.9,0
c56d066e503008b8d0bf4204857c588d,1,69.0,0
2ec53a1b618762c17d71cba7442ad27e,1,99.98,0
