e533c359f12f908382cf31d51ef1e684,1,33.9,0
8033f408bcb75134075db3eb60b49937,1,99.0,0
0e1a29e5ec2a8b40b08f40c187d6add9,1,113.0,0
384ffc528dd30fd49eff3dda9f00ce86,1,48.9,0
71430416a809573ed4a01e04fa8e3b91,1,12.14,0
958da6ff0122fa69bc5e1dc0e176abd9,1,59.9,0
14a188558af6cd5bc222ca773d395a7f,2,202.9,1
b138f736fd2e7162cbee29b5d691f95f,1,25.6,0
70154c8e9a3800762ea45dfff91108bf,1,139.9,0
505953fd10284b83b2bd312099bdb160,1,74.9,0
4a055e75b893bfa3d72f550bc325cf76,1,192.9,0
c8d8b3853ff0a31dab8a742b87ca8f4d,1,84.9,0
a6408b4025cdea6e80ebbc09aeb59dde,1,69.9,0
508723a71df892b7456450d4dede6e86,1,48.99,0
968436577c1e2073b28031261cb45a24,1,73.5,0
10a019fa89b5f15af81109bbbd7b02f3,1,89.0,0
38f7df2ba1b785cfb058c019ffe1def6,1,166.99,0
d84d21b7b4970bdb535a4527ee55ac35,1,110.32,0
2e99a768d2ba4e4a4048baed647f9399,1,38.0,0
35d0b790a53b0d57ae2c785a6f27ad6b,1,229.8,0
4011b7579e894fa929d2de97b4928f41,1,389.0,0
7462a753a77ed093330660f7003064c7,2,115.8,1
63590d97e0d4877dc3e33a332876b7bb,1,42.0,0
de987c536b77b94945130925d9d672f5,1,44.57,0
2d006f3f447dba0133fac880d10c8978,1,129.0,0
843e80aa83a944d60e7e46829fdc17a1,1,249.9,0
a695332469eaed4d7e8af674d1c0a7fb,1,45.8,0
60ca7b9a3d66cbc1568e81f3f8332c11,1,679.7,0
aefbb459b35ac7289f8ed198bb4e5a18,1,35.0,0
aeaf97f4b0d4f5086c1909c64240f31f,1,104.9,0
72ac8059a9a54b1b87b8df2fab9510aa,1,69.9,0
2ba729d5608d9120a6559268032dbf66,1,35.0,0
1a3d1e8b28c0ee27c23333ee108c47e6,1,1880.0,0
4f617439bea51df96df53800f5b19aca,1,56.99,0
f96176e892232662d1c1c5896a94e035,1,27.8,0
c85df1c6ef6f7bb605e1c49d34f172ee,2,178.8,1
f9b95837b9ccba38c72f15323b24f3c5,1,120.0,0
f8d62e8ff724bf75c20ffd5faf7b9e30,1,141.09,0
000c8bdb58a29e7115cfc257230fb21b,1,13.9,0
aa1228340b6d43ebc5f294f508c4a164,1,120.0,0
32397f9b7defba82e3f6626350514be7,1,45.9,0
64fb9d79b8ba2a50a9617b682054c912,1,178.0,0
762efb8c186a318d9d711692c0030c85,1,112.0,0
c2676cdedacba0e3aed5312e06b9bdda,1,32.99,0
45ba2acc9e8cbf07b686d5994d7592ab,1,57.0,0
e66f33ecd0aa6099d6378a8752b026ec,1,139.99,0
24f8fb3587b82676b7354df6a625de72,1,49.9,0
14e7273c0d9ae09ddca90384ab4a28e2,1,281.98,0
fd4fa2fbee6828e5b1f3b5325a53b7de,1,27.9,0
a7490351da739ea23ff7c4214cc29968,1,78.0,0
60a8f07a020811e2aa71db30557283b8,1,166.99,0
f818b5035d2d61b52b779c512947f1fa,1,68.5,0
cc433adb81dd4d1623900ca79f68a2a8,1,299.0,0
1c8c7376db18440a28883f0f174cec97,1,69.0,0
8f8eb77a8d3f39241191f7a3ab6c2570,1,43.5,0
afc3f49cfd0567e08a8c452beb212c04,1,72.9,0
ac3c7067a82f6ecca81065c90fdb932d,1,209.9,0
548a09978548d2e347d494793e34c797,1,215.22,0
