0dfa86a9022c9929b3d7311150151f68,0b60138b038f460baefa261d66dac712,dfa0c4c6229ab200a4a1336b4d7128ff,965.03
bcdb2acf83fbdd65aa15e879cd8afaa5,39fca5d473f90b6a8b4cd39f5834202a,48436dade18ac8b2bce089ec2a041202,409.35
843987ad16fdca324fc74eb57896cee2,938dbea1d465c3eee57f3dc8923dcb16,8b321bb669392f5163d04c59e235e066,
08bdbdeaf1626720051193300f93806e,7a3bd3b37285f0ab25983420cbd01f4e,c3cfdc648177fdbbbb35635a37472c53,776.0
63a82c6ebb8ce1c3327cf686be3c4a6e,4f65f6d688e904125fba1e3e87c75214,c3867b4666c7d76867627c2f7fb22e21,363.74
cdc6f3d564f23d5a74718b6506312d73,b0589a40c88f375b99931580b7f26610,da8622b14eb17ae2831f4ac5b9dab84a,466.86
fe784ed3dfc728fd4de44fa9918fe1eb,534ae76adc5da4b4f9c7b505a756d59d,f46490624488d3ff7ce78613913a7711,
5ce8ed74908cd24bd6b5138292ec7b04,565d4f4e889300656969d36628d8ddff,da8622b14eb17ae2831f4ac5b9dab84a,150.54
cba21bedbcfe88bcc7e6918e9555355c,24c7b4e5422cb09dd297eb1b3fc7565e,aced59e9b31ef866a94f9e7f29d8d418,
4ed2338dc000b3d9acaf348a1fc6a395,da8254447ce1ed8a5c494ee4a8929380,ad420dd0c4f92f8af951ac24b86d0cf5,94.51
530b181c9c1dd346c4ba0dd011b8d8f9,a70cecf0200548579a652f8e21a28dc4,ef0ace09169ac090589d85746e3e036f,334.89
efe25c5060f2a7fe3f1db0477f58b0dd,57d74bba7d8b5157d8b900559eaea3b3,128639473a139ac0f3e5f5ade55873a5,506.47
70ed892da9da5db41406428e9d9ced49,d9bc09228a6d0e4f885c56ddb7e5a95d,cbd996ad3c1b7dc71fd0e5f5df9087e2,244.83
a93b122106fb3a1e62510b02010af8d2,d9f57c5a009cd22a41f3483ee6c71674,7040e82f899a04d1b434b795a43b4617,
9f9d2b35ac2defefacb5c123b82b2223,acb3477acf26f7afd9714d9470c23552,53b0300ca793f9834cd69c0678d35ee8,67.75
083dcb43c3410ea112ed46dc5e8f6674,b76530b7e66b27cd664ee26efcb0c7dd,744dac408745240a2c2528fb1b6028f3,769.31
18c1040bac4b6a31a10b6d4201072ce2,3e1180884767238f00a30b9bc529783d,562fc2f2c2863ab7e79a9e4388a58a14,773.23
85786ed6b45d6b5897d8040879e0a899,c3871af99ea3349c2a10e07e1185dfbe,7c67e1448b00f6e969d365cea6b010ab,
3bb9b0ab151de6d32543f721e301d58b,16af4776f014e8082722faa86b17be9f,527801b552d0077ffd170872eb49683b,364.64
826e8ed6853186bc70550a793129c288,a836f6725983cd79994904405fc070aa,cbd996ad3c1b7dc71fd0e5f5df9087e2,401.77
513aeb569eda09cb3e7bf6aae2ddcdc4,feedd5ec61cfc3b216599c09345069ce,e51f22821f0c12a16ad5c020cdcd55e9,
93d350ebaa988529d9b1988c454035b2,3f0f45bd49f7908548178ad90f2e8f6d,fe2032dab1a61af8794248c8196565c9,6.83
74ee76f41c91df1fd8473a1fc19f362a,ca85f1de72b224e6e79d9c959f6c384d,83deb69e889cf80f82be1dc6d5f2d486,1325.37
f27a56f2112f2928b4fe1e1d6d406131,c1785b084efcd3e71a83bfa29576dae6,3fadb4cba4c35bce6a7eaf9872d5623a,107.55
45a48df7b18435ce6e3c03ba6c6c2386,ed0af0bffd15b256920c280aee9e5dde,4a3ca9315b744ce9f8e9374361493884,337.84
f8d8215245fbbc9a2d8a4b94ec2ba540,db0c677824d04f451ad5c1e68c99579f,4869f7a5dfa277a7dca6462dcf3b52b2,45.45
ce7cf6dd8f80dfb98716950ae40eca59,e2b3cf60eee891a56eda93f5ae37ad68,6061155addc1e54b4cfb51c1c2a32ad8,67.06
363659036e23f1e7b77d6368e25b1f08,e68c03ed7224b85150876ad873fe7aed,edb1ef5e36e0c8cd84eb3c9b003e486d,73.93
ab4b599b4beedfa0477ae471de03ffa0,ec84a4abc8b1a0923ac19c6f28b85388,7c67e1448b00f6e969d365cea6b010ab,
9f882c1f904b7dd156572ada58d7a7ae,843ff05b30ce4f75b6170b39c78a8ee5,7142540dd4c91e2237acb7e911c4eba2,973.73
b621235d09fbfbe88d897969dd240b59,da0b203dc40242d27e707a12c147592e,20d83f3ef0e6925fd74bfd59170babf7,
491830ceac81983791103aca18acb421,c4f1317436470834f2e69cc5cf9ea53f,8a130737016f838139d31878787a39c9,
c3a071b5ca0f9c693c5276d4dcf7fdcf,2b7b9574c7e5ce266ee57ebd7a5ca094,6806dad1da97bfb5a9038eac6881f706,660.33
8750169950344f2a94fa7d156daa3097,c585200b1a6afd14bcdd420e147b1f21,602044f2c16190c2c6e45eb35c2e21cb,512.38
89eb4ed6e96d62cb0cbc6efc61f05efb,04495037fc6899faffa41ba3bc4272b4,b74d1c09cb380e1d03a6f859c6f4224b,358.98
e9822c89d083afa24f5613792a5851c2,40931ef38287ec225f166b6372fa1d11,7a67c85e85bb2ce8582c35f2203ad736,
c3a071b5ca0f9c693c5276d4dcf7fdcf,2b7b9574c7e5ce266ee57ebd7a5ca094,6806dad1da97bfb5a9038eac6881f706,660.33
bd546c347a5a00ff3faed07494bd681e,96a38239347713db442ef5972ea04aa8,1900267e848ceeba8fa32d80c1a5f5a8,584.38
b03dfb47398de3e47e35c90db919d907,47fa58a5288e5ccfbc5e3c873cd9d5fa,53243585a1d6dc2643021fd1853d8905,1246.41
bd546c347a5a00ff3faed07494bd681e,96a38239347713db442ef5972ea04aa8,1900267e848ceeba8fa32d80c1a5f5a8,584.38
c3a071b5ca0f9c693c5276d4dcf7fdcf,2b7b9574c7e5ce266ee57ebd7a5ca094,6806dad1da97bfb5a9038eac6881f706,660.33
15b556128c60e476389b2957ed666cbe,8fcc84cf7888e90fd1598d2e87e2bae4,f8db351d8c4c4c22c6835c19a46f01b0,755.12
0265de29d2bf47d85101018e7f7d4ff6,adf1ecaca5e192f1356ed0760e5432ae,dd7ddc04e1b6c2c614352b383efe2d36,
adf766a719fd52b485fa2127fa0dd9a7,aa62a16b10e3fb24ecdefd7e4dc3fa65,a1043bafd471dff536d0c462352beb48,331.71
44c339e34fab21675d63cd6eca337696,eb7b6d66f9d08514886711ed0c152ff7,95e03ca3d4146e4011985981aeb959b9,835.56
8a297038df1947074177f33df2c7f951,e4c1b6d865406867c2463a458091806e,d2374cbcbb3ca4ab1086534108cc3ab7,337.44
bbcd5aaa84b5c7ef86c0a723182d7a3a,b5957b87d70d3b09ff0859bac2d2f12b,13074f016982ff2bd6c58ced8682f000,132.31
3f8dc90a470531b954d9b654e20c58af,2b034f3bb93bc729a85f9d5686c8823f,da8622b14eb17ae2831f4ac5b9dab84a,453.03
d94486278633cac5f50e370851d24de6,d0615859a639a94c1fe472eba57d4a7c,31da954dc0855f2495c6310f70a2f931,108.58
dfaba9e54da21d5c9ca002e103b5496a,e7371fbd9ae2588b4557034d8511bea3,80e6699fe29150b372a0c8a1ebf7dcc8,324.33
