a48666b91822bf899e34f73323d5dc37,bc12c0a740d705dbe4bc7e1464fbd970,318f287a62ab7ac10b703ac37435a231,
dc303df898b2e4f80f8596f6f77c2373,22eb58040e81aadaab163fe50e1231b1,da8622b14eb17ae2831f4ac5b9dab84a,132.22
a25b9ed9a3a53f53489c105482625129,22a7b639ea009c1e430eb43244204bda,c12b92bf1c350f3e6bf88d3596219c86,96.32
d3a543aebcdb10da36e411d1b65a7493,55295292eefde14db24c4018c8fb550a,fa1c13f2614d7b5c4749cbc52fecda94,105.36
08bdbdeaf1626720051193300f93806e,7a3bd3b37285f0ab25983420cbd01f4e,c3cfdc648177fdbbbb35635a37472c53,776.0
4fe46529fed4601ccb07ba71cc357567,d6c6231fe530ce9dcf146cb013ff74e7,72c5da29406b4234927b81855e7b64f6,
5af1684cbc75f2c0c5bb83e220449cdb,ffe0a690236043c15cf261a5d9fa5b5f,4b9750c8ad28220fe6702d4ecb7c898f,579.67
6675422f9d49e8525401bd2a643110b5,35aea88511c8610032abd3dfe755d0d1,a1043bafd471dff536d0c462352beb48,792.65
d482cb92e40c8f1f96da881196ddd956,316fc927e9216ff7843b15aec5179802,7a67c85e85bb2ce8582c35f2203ad736,
52829e9959fca34bf525c9e260e69e55,08793c36970e3c5f00eddedbc3648b3c,00fc707aaaad2d31347cf883cd2dfe10,909.71
d210227507b75e9201982282bd334a70,bb933d4d77efe30b6f5f3c76d430e69a,b2eecf5ea250510da76590ca79d60e5d,
1263bf7619d0024e7a8b211924e1bbe6,0c30d6931a3ecd7724601a0fbf5151e2,cfb1a033743668a192316f3c6d1d2671,63.19
055a2893cb600bebc05a16d06e3de36f,424593758067a693edc0b912ae09add5,6426d21aca402a131fc0a5d0960a3c90,494.92
2f92b812fd7c7df5b629833c484cdf1d,18f6ca10777417c932cf49e7fc9387ff,5656537e588803a555b8eb41f07a944b,922.9
ca5c4d665a41e608da0261a9c2739c32,2e120c17bc8f3c45465d410faafebbb8,cce6ab8d1682639fe45ab70234f1665f,415.85
e349cfe864fffc00009b4cdbdd3a95ec,fa0e5df09f025f13bba8dd3c7f58ca9a,7e1fb0a3ebfb01ffb3a7dae98bf3238d,267.97
88d707d3bef4ca2fc83d34f2d899dea4,ba72c004d59d5ff2938572234ded865c,e70053bf73d1b5863932e53a9fa47496,
bc11204edaf5b5bc0e1dc6cf8a44e400,5b37b9c7a01fb7203b3fa19364ebd350,25e6ffe976bd75618accfe16cefcbd0d,
e83965852a6e35ed713250e090367ff7,8d53cffa847c8c98fc003386511020eb,7aa4334be125fcdd2ba64b3180029f14,126.9
72a794bae5b6c1f19b1f2fee83e94e85,77ab80500d906d9fc81caaf623090c80,1fdc574883ef3b33ad41562d93f3a74a,134.88
f524c90cfde704f5c89dbdff12ecffcc,56f812b810b971d6956ce107ed51c0fb,ea8482cd71df3c1969d7b9473ff13abc,
e7d87f6dcb51883dd0df89721a08492d,e7087b7c0e1d48db38ceee27de0776ed,066a6914e1ebf3ea95a216c73a986b91,1472.26
2e1205ef23c9d6445449283ddfe660ad,6c8dc19e9aa79a2c4fe646270a690ee1,f88adb15807168d3c43d71021090ce4a,575.79
961b05ccde2a3c54534ec4a8cdca598f,947f6c194bfea2456cd57d447a64f2d0,391fc6631aebcf3004804e51b40bcf1e,725.17
e57f9e7c60adf9829a8cadaf9d153e5d,b8494b9943cd16f91008627a6ec8ac85,4e326052e5dbba8adcd512f3450a307e,
ba4ab82dfc39b245d6688ce6e5d75d1f,32b52863b83b6444493084e1c20a985a,82e0a475a88cc9595229d8029273f045,
1181230c4743b8e0ace4ef00a84670e5,136f8c475ac7abd11f3c8f93c24f88d8,1da3aeb70d7989d1e6d9b0e887f97c23,
12052ac6aa067434388199224c0f11bc,f82d1df095bf073a1298faed123b844b,7ff588a03c2aeae4fbd23f9ae64b760d,
09f2c6e797b432724b3a123f1ec897bb,c08a028e3cf76efe09f3ca8526ea2dcb,897060da8b9a21f655304d50fd935913,306.65
17b7508c1910a10c24406ce07442115a,100d18a922c64bcc879866075f24913a,4a3ca9315b744ce9f8e9374361493884,961.58
67756d84a71c958f3c19cd41a7580d9d,91a4d4f7a264cddaab3e19a5ad4ae8bd,f80edd2c5aaa505cc4b0a3b219abf4b8,
8095c4dbcc3855535d22f18f284c624d,7a503ab0d71429773305ec84d3461e60,8cbac7e12637ed9cffa18c7875207478,1187.6
023b3575b6649cf01cb239c0e9603262,6b994d4f438ab832290549dd01b35032,1a3df491d1c4f1589fc2b934ada68bf2,377.03
4387e79ec1a6317bfc7d9d8058f0283b,2ef8398f62042a2b4fb8a0bace741671,f8db351d8c4c4c22c6835c19a46f01b0,838.7
4b8f5652792df716a6e936ae0c78a935,a56b03f5e6015f1a502b9810309b98b7,b92e3c8f9738272ff7c59e111e108d7c,1035.85
0de9012381a06cf0b025e60e60c7dbc5,f6d97d3f2e16dc3b60bd0c61f0ec68ec,a5a1bfcf728ab0e19182959cf0771ee4,206.56
2a9cb99ef87c3d128dc9ad43a7369854,2764cbd0d0c961d12ec1a2a3bfbfcd6d,53e4c6e0f4312d4d2107a8c9cddf45cd,832.88
459c47b41c054e9dac96205be9ac9060,93a9facf901bff170e44b59fc32540d6,7ea5bfa6c340f58f8e71fc1f0412b0d6,156.12
3b28fc69f78de028ac7f69ee6b56b39f,983a13f79678f3fbcca8e7756afd73cc,6a8a889bde935bafa76d7848782dfaf9,
df2c3731dcfbe2f0861182b341c71c82,87bc0b31db47421f9c67a12145740887,08633c14ef2db992c11f840f04fad4cd,
00143d0f86d6fbd9f9b38ab440ac16f5,2e45292979b9b2700ea09560eeb0f803,a17f621c590ea0fab3d5d883e1630ec6,783.64
9f3f85ddc354be372be6cde53a577cd5,acc559579aefad3c725ffb1b7c7e4c45,16090f2ca825584b5a147ab24aa30c86,95.59
37171240b533064451dd9e3f15e36c9e,e53b534236436f97ebaf56e1f3929c46,dfa0c4c6229ab200a4a1336b4d7128ff,576.51
e8208d83bd260fc57b4d889f8883dfd1,6e48d7670ed33717bfa54a210ca49c35,d3f39f05462b79a4562d35893a28f159,227.78
4e9fe46327dd25b934cc82d238a874f8,6d44acbb5c4b483a53f88dc8584a4326,1025f0e2d44d7041d6cf58b6550e0bfa,
e8208d83bd260fc57b4d889f8883dfd1,6e48d7670ed33717bfa54a210ca49c35,cc419e0650a3c5ba77189a1882b7556a,
96f5be02bc9ffc589f3274500a64a7e2,5396ffb28b2d1cbea8d6ec46201f06ba,7c67e1448b00f6e969d365cea6b010ab,
924d7c4505c90dd9c3a4ab2c3c5daa15,20aebc0f0e6da06736249c19e0eec816,79ebd9a61bac3eaf882805ed4ecfa12a,378.46
6be21280d401645f55cf3310fbffdd35,0dc854e2d960e065785a2725be47c82e,a1043bafd471dff536d0c462352beb48,329.03
6666c6388feee9456acf73eb0c0b2e6e,f5e160702969b16b3e1195b81bcf4899,7586919161935337bf6b6d7ff5779648,672.24
b8fa6b76d00678e1781c0ff1ed4b55dd,8e131764f4e8f9dd9a7371c023d404a9,229c3efbfb0ea2058de4ccdfbc3d784a,1236.64
7b27a51bf1d8aaca78c04ecaf7118e88,62ce8efec406efb1619b3cdb6157f011,3c7c4a49ec3c6550809089c6a2ca9370,
1eab72eb166f0f84fb07b37a5d044f56,c920352ccf11e554a9981c919c5f8cad,20d83f3ef0e6925fd74bfd59170babf7,
1dc8e25fc6d06a7d72086374e54600e5,97dfc69daf6225986f2f10cc3a1a222e,fdb9095204a334cd8872252ffec6f2db,
2815a8d7291facb79cc8c78f144836b3,452c0341844c3025a99d60d9b058e3f1,b76dba6c951ab00dc4edf0a1aa88037e,
ba4ab82dfc39b245d6688ce6e5d75d1f,32b52863b83b6444493084e1c20a985a,82e0a475a88cc9595229d8029273f045,
3e1d096455531309ff1f946ed0f580cc,e87f6224556205ac036d949a6b6a6e85,1554a68530182680ad5c8b042c3ab563,41.59
46de18c621cff3e0818d8d5fdf66b608,164ab4de2cac9c11b767de9010cd5526,fa1c13f2614d7b5c4749cbc52fecda94,2027.24
